UF;SECAO;ZONA;COD_MUNIC_TSE;COD_MUNIC_IBGE;NM_MUNIC_IBGE;COD_MUNIC_ECT;COD_BAIRRO_TSE;NM_BAIRRO;COD_BAIRRO_ECT;COD_LOCALVOTACAO_TSE;ENDERECO_LOCALVOTACAO;NUM_CEP;NM_LOCALVOTACAO;SITUACAO
MG;324;34;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;SAO BENTO;3525;13342;RUA PROFESSOR CANDIDO HOLANDA  ,165;30380000;ESCOLA SANTO TOMAZ DE AQUINO;Ativo
MG;325;34;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;CIDADE JARDIM;3311;13345;R. IRAÍ 154;30380000;ESCOLA ESTADUAL PROFº JOSÉ MESQUITA DE CARVALHO;Ativo
MG;326;34;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;CIDADE JARDIM;3311;Ec3108030615462225;RUA SANTA MADALENA SOFIA,  25;30380650;FACULDADE PITÁGORAS;Ativo
MG;327;34;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;SANTA LUCIA;3516;13320;COPERNICO PINTO COELHO  ,13;30000000;ESCOLA ESTADUAL DONA AUGUSTA GONCALVES NOGUEIRA;Ativo
MG;328;34;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;SANTO ANTONIO;3524;13341;AVENIDA DO CONTORNO   , 6475;30380000;INSTITUTO PADRE MACHADO;Ativo
MG;329;34;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;SION;3552;13329;RUA CHICAGO, 240;30315520;COLEGIO SANTA DOROTEIA;Ativo
MG;330;34;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;CIDADE JARDIM;3311;Ec3108030615462225;RUA SANTA MADALENA SOFIA,  25;30380650;FACULDADE PITÁGORAS;Ativo
MG;331;34;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;BELVEDERE;3278;13325;AVENIDA  PROFESSOR CRISTOVAN DOS SANTOS , 383;30320510;COLEGIO EDNA RORIZ;Ativo
MG;332;34;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;SÃO PEDRO;3539;13344;RUA BOLIVIA, 532  ;30000000;ESCOLA MUNICIPAL ULISSES GUIMARAES;Ativo
MG;333;34;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;BELVEDERE;3278;E2cc11042515195759;RUA JORNALISTA DJALMA ANDRADE, 1300;30320540;FUNDAÇÃO TORINO;Ativo
MG;334;34;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;CIDADE JARDIM;3311;Ec3108030615462225;RUA SANTA MADALENA SOFIA,  25;30380650;FACULDADE PITÁGORAS;Ativo
MG;335;34;41238;3106200;BELO HORIZONTE;2754;1,98022E+13;GRAJAÚ;3368;13333;RUA SANTA CRUZ, 546;30000000;COLEGIO TECNICO DE ELETRONICA DE MINAS GERAIS - COTEMIG;Ativo
MG;4;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;MANGABEIRAS;3426;13326;AV. BANDEIRANTES, 800;30310550;ESCOLA BALÃO VERMELHO;Ativo
MG;5;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;MANGABEIRAS;3426;13326;AV. BANDEIRANTES, 800;30310550;ESCOLA BALÃO VERMELHO;Ativo
MG;6;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;MANGABEIRAS;3426;13326;AV. BANDEIRANTES, 800;30310550;ESCOLA BALÃO VERMELHO;Ativo
MG;7;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;MANGABEIRAS;3426;13326;AV. BANDEIRANTES, 800;30310550;ESCOLA BALÃO VERMELHO;Ativo
MG;8;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;CARMO;3298;13298;RUA RIO VERDE, 379;30310750;ESCOLA LÚCIA CASASANTA;Ativo
MG;9;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;CARMO;3298;13298;RUA RIO VERDE, 379;30310750;ESCOLA LÚCIA CASASANTA;Ativo
MG;10;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;CARMO;3298;13298;RUA RIO VERDE, 379;30310750;ESCOLA LÚCIA CASASANTA;Ativo
MG;11;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;CARMO;3298;13298;RUA RIO VERDE, 379;30310750;ESCOLA LÚCIA CASASANTA;Ativo
MG;12;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;CARMO;3298;13298;RUA RIO VERDE, 379;30310750;ESCOLA LÚCIA CASASANTA;Ativo
MG;13;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;CARMO;3298;13298;RUA RIO VERDE, 379;30310750;ESCOLA LÚCIA CASASANTA;Ativo
MG;14;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;CARMO;3298;13330;RUA PASSA TEMPO, 600;30310760;ESCOLA ESTADUAL PRESIDENTE ANTONIO CARLOS;Ativo
MG;15;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;CARMO;3298;13330;RUA PASSA TEMPO, 600;30310760;ESCOLA ESTADUAL PRESIDENTE ANTONIO CARLOS;Ativo
MG;16;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;CARMO;3298;13330;RUA PASSA TEMPO, 600;30310760;ESCOLA ESTADUAL PRESIDENTE ANTONIO CARLOS;Ativo
MG;17;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;CARMO;3298;13330;RUA PASSA TEMPO, 600;30310760;ESCOLA ESTADUAL PRESIDENTE ANTONIO CARLOS;Ativo
MG;18;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;CARMO;3298;13330;RUA PASSA TEMPO, 600;30310760;ESCOLA ESTADUAL PRESIDENTE ANTONIO CARLOS;Ativo
MG;19;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;CARMO;3298;13330;RUA PASSA TEMPO, 600;30310760;ESCOLA ESTADUAL PRESIDENTE ANTONIO CARLOS;Ativo
MG;20;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;CARMO;3298;13330;RUA PASSA TEMPO, 600;30310760;ESCOLA ESTADUAL PRESIDENTE ANTONIO CARLOS;Ativo
MG;21;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;CARMO;3298;13330;RUA PASSA TEMPO, 600;30310760;ESCOLA ESTADUAL PRESIDENTE ANTONIO CARLOS;Ativo
MG;22;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;CARMO;3298;13330;RUA PASSA TEMPO, 600;30310760;ESCOLA ESTADUAL PRESIDENTE ANTONIO CARLOS;Ativo
MG;23;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;CARMO;3298;13330;RUA PASSA TEMPO, 600;30310760;ESCOLA ESTADUAL PRESIDENTE ANTONIO CARLOS;Ativo
MG;24;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;CARMO;3298;13330;RUA PASSA TEMPO, 600;30310760;ESCOLA ESTADUAL PRESIDENTE ANTONIO CARLOS;Ativo
MG;25;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;CARMO;3298;13330;RUA PASSA TEMPO, 600;30310760;ESCOLA ESTADUAL PRESIDENTE ANTONIO CARLOS;Ativo
MG;26;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;CARMO;3298;13330;RUA PASSA TEMPO, 600;30310760;ESCOLA ESTADUAL PRESIDENTE ANTONIO CARLOS;Ativo
MG;38;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;CARMO;3298;13330;RUA PASSA TEMPO, 600;30310760;ESCOLA ESTADUAL PRESIDENTE ANTONIO CARLOS;Ativo
MG;39;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;CARMO;3298;13330;RUA PASSA TEMPO, 600;30310760;ESCOLA ESTADUAL PRESIDENTE ANTONIO CARLOS;Ativo
MG;40;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;ANCHIETA;3268;13306;RUA VITÓRIO MARÇOLA, 360;30310360;COLÉGIO ARNALDO UNIDADE ANCHIETA;Ativo
MG;41;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;MANGABEIRAS;3426;13326;AV. BANDEIRANTES, 800;30310550;ESCOLA BALÃO VERMELHO;Ativo
MG;42;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;CRUZEIRO;3340;13307;RUA COBRE, 200;30310190;FACE / FUMEC;Ativo
MG;43;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;CRUZEIRO;3340;13307;RUA COBRE, 200;30310190;FACE / FUMEC;Ativo
MG;44;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;ANCHIETA;3268;13306;RUA VITÓRIO MARÇOLA, 360;30310360;COLÉGIO ARNALDO UNIDADE ANCHIETA;Ativo
MG;45;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;ANCHIETA;3268;13306;RUA VITÓRIO MARÇOLA, 360;30310360;COLÉGIO ARNALDO UNIDADE ANCHIETA;Ativo
MG;46;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;ANCHIETA;3268;13306;RUA VITÓRIO MARÇOLA, 360;30310360;COLÉGIO ARNALDO UNIDADE ANCHIETA;Ativo
MG;47;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;ANCHIETA;3268;13306;RUA VITÓRIO MARÇOLA, 360;30310360;COLÉGIO ARNALDO UNIDADE ANCHIETA;Ativo
MG;48;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;ANCHIETA;3268;13306;RUA VITÓRIO MARÇOLA, 360;30310360;COLÉGIO ARNALDO UNIDADE ANCHIETA;Ativo
MG;49;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;ANCHIETA;3268;13306;RUA VITÓRIO MARÇOLA, 360;30310360;COLÉGIO ARNALDO UNIDADE ANCHIETA;Ativo
MG;50;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;ANCHIETA;3268;13306;RUA VITÓRIO MARÇOLA, 360;30310360;COLÉGIO ARNALDO UNIDADE ANCHIETA;Ativo
MG;51;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;ANCHIETA;3268;13306;RUA VITÓRIO MARÇOLA, 360;30310360;COLÉGIO ARNALDO UNIDADE ANCHIETA;Ativo
MG;52;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;ANCHIETA;3268;13306;RUA VITÓRIO MARÇOLA, 360;30310360;COLÉGIO ARNALDO UNIDADE ANCHIETA;Ativo
MG;53;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;ANCHIETA;3268;13306;RUA VITÓRIO MARÇOLA, 360;30310360;COLÉGIO ARNALDO UNIDADE ANCHIETA;Ativo
MG;54;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;ANCHIETA;3268;13306;RUA VITÓRIO MARÇOLA, 360;30310360;COLÉGIO ARNALDO UNIDADE ANCHIETA;Ativo
MG;55;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;ANCHIETA;3268;13306;RUA VITÓRIO MARÇOLA, 360;30310360;COLÉGIO ARNALDO UNIDADE ANCHIETA;Ativo
MG;56;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;ANCHIETA;3268;13306;RUA VITÓRIO MARÇOLA, 360;30310360;COLÉGIO ARNALDO UNIDADE ANCHIETA;Ativo
MG;57;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;ANCHIETA;3268;13306;RUA VITÓRIO MARÇOLA, 360;30310360;COLÉGIO ARNALDO UNIDADE ANCHIETA;Ativo
MG;58;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;CRUZEIRO;3340;13307;RUA COBRE, 200;30310190;FACE / FUMEC;Ativo
MG;59;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;CRUZEIRO;3340;13307;RUA COBRE, 200;30310190;FACE / FUMEC;Ativo
MG;60;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;CRUZEIRO;3340;13307;RUA COBRE, 200;30310190;FACE / FUMEC;Ativo
MG;61;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;CRUZEIRO;3340;13307;RUA COBRE, 200;30310190;FACE / FUMEC;Ativo
MG;62;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;CRUZEIRO;3340;13307;RUA COBRE, 200;30310190;FACE / FUMEC;Ativo
MG;63;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;CRUZEIRO;3340;13307;RUA COBRE, 200;30310190;FACE / FUMEC;Ativo
MG;64;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;CRUZEIRO;3340;13307;RUA COBRE, 200;30310190;FACE / FUMEC;Ativo
MG;65;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;CRUZEIRO;3340;13307;RUA COBRE, 200;30310190;FACE / FUMEC;Ativo
MG;66;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;CRUZEIRO;3340;13307;RUA COBRE, 200;30310190;FACE / FUMEC;Ativo
MG;67;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;CRUZEIRO;3340;13307;RUA COBRE, 200;30310190;FACE / FUMEC;Ativo
MG;68;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;CRUZEIRO;3340;13307;RUA COBRE, 200;30310190;FACE / FUMEC;Ativo
MG;69;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;MANGABEIRAS;3426;13326;AV. BANDEIRANTES, 800;30310550;ESCOLA BALÃO VERMELHO;Ativo
MG;70;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;CRUZEIRO;3340;13307;RUA COBRE, 200;30310190;FACE / FUMEC;Ativo
MG;71;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;CRUZEIRO;3340;13307;RUA COBRE, 200;30310190;FACE / FUMEC;Ativo
MG;72;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;MANGABEIRAS;3426;2,83503E+17;AV. BANDEIRANTES  2222;31210420;COLÉGIO PROMOVE MANGABEIRAS;Ativo
MG;73;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;MANGABEIRAS;3426;2,83503E+17;AV. BANDEIRANTES  2222;31210420;COLÉGIO PROMOVE MANGABEIRAS;Ativo
MG;74;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;MANGABEIRAS;3426;2,83503E+17;AV. BANDEIRANTES  2222;31210420;COLÉGIO PROMOVE MANGABEIRAS;Ativo
MG;75;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;MANGABEIRAS;3426;2,83503E+17;AV. BANDEIRANTES  2222;31210420;COLÉGIO PROMOVE MANGABEIRAS;Ativo
MG;76;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;CRUZEIRO;3340;13307;RUA COBRE, 200;30310190;FACE / FUMEC;Ativo
MG;77;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;CRUZEIRO;3340;13307;RUA COBRE, 200;30310190;FACE / FUMEC;Ativo
MG;78;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;CRUZEIRO;3340;13307;RUA COBRE, 200;30310190;FACE / FUMEC;Ativo
MG;79;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;CRUZEIRO;3340;13307;RUA COBRE, 200;30310190;FACE / FUMEC;Ativo
MG;80;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;CRUZEIRO;3340;13307;RUA COBRE, 200;30310190;FACE / FUMEC;Ativo
MG;81;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;CRUZEIRO;3340;13307;RUA COBRE, 200;30310190;FACE / FUMEC;Ativo
MG;82;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;CRUZEIRO;3340;13307;RUA COBRE, 200;30310190;FACE / FUMEC;Ativo
MG;83;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;CRUZEIRO;3340;13307;RUA COBRE, 200;30310190;FACE / FUMEC;Ativo
MG;84;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;CRUZEIRO;3340;13307;RUA COBRE, 200;30310190;FACE / FUMEC;Ativo
MG;85;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;CRUZEIRO;3340;13307;RUA COBRE, 200;30310190;FACE / FUMEC;Ativo
MG;86;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;CRUZEIRO;3340;13307;RUA COBRE, 200;30310190;FACE / FUMEC;Ativo
MG;87;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;SERRA;3547;13313;AVENIDA DO CONTORNO  , 4947;30110100;ESCOLA ESTADUAL AUGUSTO DE LIMA;Ativo
MG;88;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;SERRA;3547;13313;AVENIDA DO CONTORNO  , 4947;30110100;ESCOLA ESTADUAL AUGUSTO DE LIMA;Ativo
MG;89;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;SERRA;3547;13311;RUA PROF. ESTEVÃO PINTO, 400;30220060;COLÉGIO SAGRADO CORAÇÃO DE MARIA;Ativo
MG;90;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;SERRA;3547;13311;RUA PROF. ESTEVÃO PINTO, 400;30220060;COLÉGIO SAGRADO CORAÇÃO DE MARIA;Ativo
MG;91;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;SERRA;3547;13311;RUA PROF. ESTEVÃO PINTO, 400;30220060;COLÉGIO SAGRADO CORAÇÃO DE MARIA;Ativo
MG;92;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;SERRA;3547;13311;RUA PROF. ESTEVÃO PINTO, 400;30220060;COLÉGIO SAGRADO CORAÇÃO DE MARIA;Ativo
MG;93;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;SERRA;3547;13311;RUA PROF. ESTEVÃO PINTO, 400;30220060;COLÉGIO SAGRADO CORAÇÃO DE MARIA;Ativo
MG;94;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;SERRA;3547;13311;RUA PROF. ESTEVÃO PINTO, 400;30220060;COLÉGIO SAGRADO CORAÇÃO DE MARIA;Ativo
MG;95;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;SERRA;3547;13311;RUA PROF. ESTEVÃO PINTO, 400;30220060;COLÉGIO SAGRADO CORAÇÃO DE MARIA;Ativo
MG;96;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;SERRA;3547;13311;RUA PROF. ESTEVÃO PINTO, 400;30220060;COLÉGIO SAGRADO CORAÇÃO DE MARIA;Ativo
MG;97;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;SERRA;3547;13311;RUA PROF. ESTEVÃO PINTO, 400;30220060;COLÉGIO SAGRADO CORAÇÃO DE MARIA;Ativo
MG;98;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;SERRA;3547;13311;RUA PROF. ESTEVÃO PINTO, 400;30220060;COLÉGIO SAGRADO CORAÇÃO DE MARIA;Ativo
MG;99;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;SERRA;3547;13311;RUA PROF. ESTEVÃO PINTO, 400;30220060;COLÉGIO SAGRADO CORAÇÃO DE MARIA;Ativo
MG;100;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;SERRA;3547;13311;RUA PROF. ESTEVÃO PINTO, 400;30220060;COLÉGIO SAGRADO CORAÇÃO DE MARIA;Ativo
MG;101;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;SERRA;3547;13311;RUA PROF. ESTEVÃO PINTO, 400;30220060;COLÉGIO SAGRADO CORAÇÃO DE MARIA;Ativo
MG;102;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;SERRA;3547;13311;RUA PROF. ESTEVÃO PINTO, 400;30220060;COLÉGIO SAGRADO CORAÇÃO DE MARIA;Ativo
MG;103;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;SERRA;3547;13311;RUA PROF. ESTEVÃO PINTO, 400;30220060;COLÉGIO SAGRADO CORAÇÃO DE MARIA;Ativo
MG;104;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;SERRA;3547;13311;RUA PROF. ESTEVÃO PINTO, 400;30220060;COLÉGIO SAGRADO CORAÇÃO DE MARIA;Ativo
MG;105;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;SERRA;3547;13311;RUA PROF. ESTEVÃO PINTO, 400;30220060;COLÉGIO SAGRADO CORAÇÃO DE MARIA;Ativo
MG;106;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;SERRA;3547;13311;RUA PROF. ESTEVÃO PINTO, 400;30220060;COLÉGIO SAGRADO CORAÇÃO DE MARIA;Ativo
MG;107;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;SERRA;3547;13311;RUA PROF. ESTEVÃO PINTO, 400;30220060;COLÉGIO SAGRADO CORAÇÃO DE MARIA;Ativo
MG;108;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;SERRA;3547;13311;RUA PROF. ESTEVÃO PINTO, 400;30220060;COLÉGIO SAGRADO CORAÇÃO DE MARIA;Ativo
MG;109;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;SERRA;3547;13311;RUA PROF. ESTEVÃO PINTO, 400;30220060;COLÉGIO SAGRADO CORAÇÃO DE MARIA;Ativo
MG;110;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;SERRA;3547;13313;AVENIDA DO CONTORNO  , 4947;30110100;ESCOLA ESTADUAL AUGUSTO DE LIMA;Ativo
MG;111;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;SERRA;3547;13313;AVENIDA DO CONTORNO  , 4947;30110100;ESCOLA ESTADUAL AUGUSTO DE LIMA;Ativo
MG;112;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;SERRA;3547;13313;AVENIDA DO CONTORNO  , 4947;30110100;ESCOLA ESTADUAL AUGUSTO DE LIMA;Ativo
MG;113;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;SERRA;3547;13313;AVENIDA DO CONTORNO  , 4947;30110100;ESCOLA ESTADUAL AUGUSTO DE LIMA;Ativo
MG;114;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;SERRA;3547;13314;RUA SACRAMENTO   , 54;30260420;ESCOLA ESTADUAL LAURA DAS CHAGAS FERREIRA;Ativo
MG;115;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;SERRA;3547;13314;RUA SACRAMENTO   , 54;30260420;ESCOLA ESTADUAL LAURA DAS CHAGAS FERREIRA;Ativo
MG;116;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;SERRA;3547;13314;RUA SACRAMENTO   , 54;30260420;ESCOLA ESTADUAL LAURA DAS CHAGAS FERREIRA;Ativo
MG;117;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;SERRA;3547;13314;RUA SACRAMENTO   , 54;30260420;ESCOLA ESTADUAL LAURA DAS CHAGAS FERREIRA;Ativo
MG;118;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;SERRA;3547;13314;RUA SACRAMENTO   , 54;30260420;ESCOLA ESTADUAL LAURA DAS CHAGAS FERREIRA;Ativo
MG;119;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;SERRA;3547;2,84406E+17;RUA CARLOS ETIENE DE CASTRO, 33;30220360;CRECHE CASA DA CRIANÇA;Ativo
MG;120;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;SERRA;3547;13316;RUA CARAÇA,  910;30220260;ESCOLA MUNICIPAL SENADOR LEVINDO COELHO;Ativo
MG;121;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;SERRA;3547;13316;RUA CARAÇA,  910;30220260;ESCOLA MUNICIPAL SENADOR LEVINDO COELHO;Ativo
MG;122;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;SERRA;3547;13312;RUA ORIENTE, 758;30220270;ESCOLA ESTADUAL ARGENTINA VIANNA CASTELO BRANCO;Ativo
MG;123;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;SERRA;3547;13312;RUA ORIENTE, 758;30220270;ESCOLA ESTADUAL ARGENTINA VIANNA CASTELO BRANCO;Ativo
MG;124;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;SERRA;3547;13312;RUA ORIENTE, 758;30220270;ESCOLA ESTADUAL ARGENTINA VIANNA CASTELO BRANCO;Ativo
MG;125;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;SERRA;3547;13312;RUA ORIENTE, 758;30220270;ESCOLA ESTADUAL ARGENTINA VIANNA CASTELO BRANCO;Ativo
MG;126;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;SERRA;3547;13312;RUA ORIENTE, 758;30220270;ESCOLA ESTADUAL ARGENTINA VIANNA CASTELO BRANCO;Ativo
MG;127;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;SERRA;3547;13313;AVENIDA DO CONTORNO  , 4947;30110100;ESCOLA ESTADUAL AUGUSTO DE LIMA;Ativo
MG;128;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;SERRA;3547;13318;RUA CARAÇA, 15;30220260;ESCOLA THEODOR HERZL;Ativo
MG;129;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;SERRA;3547;13318;RUA CARAÇA, 15;30220260;ESCOLA THEODOR HERZL;Ativo
MG;130;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;SERRA;3547;13318;RUA CARAÇA, 15;30220260;ESCOLA THEODOR HERZL;Ativo
MG;131;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;SERRA;3547;13318;RUA CARAÇA, 15;30220260;ESCOLA THEODOR HERZL;Ativo
MG;132;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;SÃO LUCAS;3535;13293;RUA PIRANGA    , 39;30240310;ESCOLA MUNICIPAL MARIA DAS NEVES;Ativo
MG;133;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;SÃO LUCAS;3535;13293;RUA PIRANGA    , 39;30240310;ESCOLA MUNICIPAL MARIA DAS NEVES;Ativo
MG;134;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;SÃO LUCAS;3535;13293;RUA PIRANGA    , 39;30240310;ESCOLA MUNICIPAL MARIA DAS NEVES;Ativo
MG;135;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;SÃO LUCAS;3535;13293;RUA PIRANGA    , 39;30240310;ESCOLA MUNICIPAL MARIA DAS NEVES;Ativo
MG;136;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;SÃO LUCAS;3535;13293;RUA PIRANGA    , 39;30240310;ESCOLA MUNICIPAL MARIA DAS NEVES;Ativo
MG;137;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;SÃO LUCAS;3535;13293;RUA PIRANGA    , 39;30240310;ESCOLA MUNICIPAL MARIA DAS NEVES;Ativo
MG;138;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;SÃO LUCAS;3535;13293;RUA PIRANGA    , 39;30240310;ESCOLA MUNICIPAL MARIA DAS NEVES;Ativo
MG;139;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;SÃO LUCAS;3535;13293;RUA PIRANGA    , 39;30240310;ESCOLA MUNICIPAL MARIA DAS NEVES;Ativo
MG;140;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;SÃO LUCAS;3535;13293;RUA PIRANGA    , 39;30240310;ESCOLA MUNICIPAL MARIA DAS NEVES;Ativo
MG;141;35;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;SÃO LUCAS;3535;13293;RUA PIRANGA    , 39;30240310;ESCOLA MUNICIPAL MARIA DAS NEVES;Ativo
